online_order,book_table,rate,votes,cost,BTM,Banashankari,Banaswadi,Bannerghatta Road,Basavanagudi,Basaveshwara Nagar,Bellandur
0,0,3.7,19,5.703782475,0,0,0,0,0,0,0
0,0,3.5,11,5.703782475,1,0,0,0,0,0,0
0,0,3.8,289,6.214608098,0,0,0,0,0,0,0
1,0,3.5,5,5.991464547,0,0,0,0,0,0,0
0,0,3.7,105,6.551080335,1,0,0,0,0,0,0
0,0,3.7,73,5.521460918,0,0,0,0,0,0,0
0,0,4,98,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.7,36,6.396929655,0,0,0,0,0,0,0
0,0,3.7,34,5.703782475,0,0,0,0,0,0,0
0,0,3.8,62,5.010635294,0,0,0,0,0,0,0
0,0,3.5,17,6.684611728,0,0,0,0,0,0,0
0,0,2.7,56,6.214608098,0,0,0,0,0,0,0
0,0,3.6,72,5.521460918,0,0,0,0,0,0,0
0,0,3.3,7,5.521460918,1,0,0,0,0,0,0
0,0,3.4,8,5.703782475,0,0,0,0,0,0,0
0,0,3.3,6,5.703782475,1,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,1,0,0,0,0,0,0
0,0,4,203,5.857933154,0,0,0,0,0,0,0
0,0,3.6,51,5.010635294,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.6,15,5.703782475,0,0,0,0,0,0,0
0,0,3.7,79,6.214608098,0,0,0,0,0,0,0
0,0,3.7,19,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.5,11,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.1,7,5.703782475,1,0,0,0,0,0,0
0,0,3.4,9,5.703782475,1,0,0,0,0,0,0
0,0,3.5,8,5.521460918,0,0,0,0,0,0,0
0,0,3.1,27,5.991464547,0,0,0,0,0,0,0
0,0,3.5,6,5.991464547,1,0,0,0,0,0,0
0,0,4,115,6.907755279,1,0,0,0,0,0,0
0,0,3.4,46,7.003065459,0,0,0,0,0,0,0
0,0,3.5,5,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,1,0,0,0,0,0,0
0,0,4,128,5.298317367,0,0,0,0,0,0,0
0,0,3.7,29,6.396929655,0,0,0,0,0,0,0
0,0,3.6,54,5.991464547,0,0,0,0,0,0,0
0,0,3.6,39,6.396929655,1,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
0,0,3.2,4,6.551080335,0,0,0,0,0,0,0
0,0,3.4,7,5.703782475,0,0,0,0,0,0,0
0,0,3.5,11,5.703782475,0,0,0,0,0,0,0
0,0,3.7,126,6.214608098,0,0,0,0,0,0,0
0,0,3.8,14,5.857933154,0,0,0,0,0,0,0
0,0,3.1,53,6.396929655,1,0,0,0,0,0,0
0,0,3.9,64,6.309918278,0,0,0,0,0,0,0
0,0,3.1,12,5.298317367,0,0,0,0,0,0,0
0,0,3.6,61,6.214608098,1,0,0,0,0,0,0
0,0,3.6,22,6.214608098,1,0,0,0,0,0,0
0,0,2.9,16,6.214608098,0,0,0,0,0,0,0
0,0,3.6,38,5.521460918,1,0,0,0,0,0,0
0,0,3.4,5,5.703782475,0,0,0,0,0,0,0
0,0,4,40,5.703782475,0,0,0,0,0,0,0
0,0,3.6,30,5.857933154,0,0,0,0,0,0,0
0,0,3.1,14,5.298317367,0,0,0,0,0,0,0
0,0,3.6,10,5.857933154,0,0,0,0,0,0,0
0,0,3.3,6,5.857933154,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,1,0,0,0,0,0,0
0,0,3.3,6,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.3,4,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
0,0,3.7,21,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.5,9,5.991464547,0,0,0,0,0,0,0
0,0,3.8,35,5.298317367,1,0,0,0,0,0,0
0,0,3.2,4,5.703782475,0,0,0,0,0,0,0
0,0,3.5,16,5.991464547,1,0,0,0,0,0,0
0,0,3.6,51,6.214608098,0,0,0,0,0,0,0
0,0,3.8,38,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.6,34,6.476972363,1,0,0,0,0,0,0
0,0,2.9,12,6.214608098,0,0,0,0,0,0,0
0,0,3,8,5.010635294,0,0,0,0,0,0,0
0,0,3.6,11,6.309918278,0,0,0,0,0,0,0
0,0,3.4,36,5.521460918,0,0,0,0,0,0,0
0,0,4,157,5.703782475,0,0,0,0,0,0,0
0,0,3.3,8,4.605170186,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.2,4,5.010635294,0,0,0,0,0,0,0
0,0,3.1,6,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.5,10,6.396929655,0,0,0,0,0,0,0
0,0,3.4,5,5.521460918,1,0,0,0,0,0,0
0,0,3.700448818,0,5.857933154,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,1,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,1,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,6.551080335,0,0,0,0,0,0,0
0,0,3,34,6.214608098,0,0,0,0,0,0,0
0,0,3.5,21,5.298317367,1,0,0,0,0,0,0
0,0,3.4,7,6.214608098,1,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,1,0,0,0,0,0,0
0,0,3.2,4,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.6,26,5.010635294,1,0,0,0,0,0,0
0,0,3.2,5,6.109247583,0,0,0,0,0,0,0
0,0,3.1,6,5.991464547,1,0,0,0,0,0,0
0,0,3.6,19,5.703782475,0,0,0,0,0,0,0
0,0,3.6,20,5.298317367,0,0,0,0,0,0,0
0,0,3.3,4,6.396929655,0,0,0,0,0,0,0
0,0,3.3,5,6.214608098,0,0,0,0,0,0,0
0,0,3.3,7,6.330121123,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,7.313220387,1,0,0,0,0,0,0
0,0,3.700448818,0,5.857933154,1,0,0,0,0,0,0
0,0,3.4,7,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.5,12,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.2,7,5.298317367,0,0,0,0,0,0,0
0,0,3.2,4,5.703782475,1,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,1,0,0,0,0,0,0
0,0,3.4,9,6.684611728,0,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,6.109247583,0,0,0,0,0,0,0
0,0,3.5,15,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
0,0,3.2,5,5.991464547,0,0,0,0,0,0,0
0,0,3.5,8,6.551080335,1,0,0,0,0,0,0
0,0,3.2,8,5.010635294,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.5,6,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,1,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.5,7,5.703782475,0,0,0,0,0,0,0
0,0,4,65,5.857933154,0,0,0,0,0,0,0
0,0,3.4,9,5.991464547,0,0,0,0,0,0,0
0,0,3.4,39,6.551080335,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,1,0,0,0,0,0,0
0,0,3.3,7,5.521460918,0,0,0,0,0,0,0
0,0,3.4,6,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,2.7,61,6.214608098,0,0,0,0,0,0,0
0,0,3.4,21,5.857933154,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.3,5,5.298317367,1,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,6.109247583,0,0,0,0,0,0,0
0,0,3.700448818,0,6.109247583,0,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,1,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,1,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,1,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,6.109247583,0,0,0,0,0,0,0
0,0,3.700448818,0,6.109247583,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,1,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,1,0,0,0,0,0,0
0,0,3.700448818,0,6.109247583,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,1,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,1,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,1,0,0,0,0,0,0
0,0,3.8,30,5.703782475,1,0,0,0,0,0,0
0,0,2.8,26,5.991464547,0,0,0,0,0,0,0
0,0,3.1,18,5.521460918,0,0,0,0,0,0,0
0,0,2.9,23,5.703782475,1,0,0,0,0,0,0
1,0,3.4,257,5.521460918,0,0,0,0,0,0,0
1,1,4,344,6.802394763,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,1,0,0,0,0,0,0
1,0,3.4,19,5.298317367,0,0,0,0,0,0,0
1,0,2.8,94,5.703782475,0,0,0,0,0,0,0
1,0,4,87,5.298317367,1,0,0,0,0,0,0
1,0,3.7,24,5.521460918,0,0,0,0,0,0,0
1,0,3.7,74,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,5.521460918,1,0,0,0,0,0,0
1,0,3.8,72,5.521460918,0,0,0,0,0,0,0
1,0,4,152,5.857933154,0,0,0,0,0,0,0
0,0,4,138,6.684611728,0,0,0,0,0,0,0
1,0,3.8,50,5.521460918,1,0,0,0,0,0,0
0,0,3.2,4,6.214608098,0,0,0,0,0,0,0
1,0,3.2,13,5.703782475,1,0,0,0,0,0,0
1,0,3.700448818,0,5.991464547,1,0,0,0,0,0,0
1,1,4,126,6.802394763,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
1,0,3.6,10,4.605170186,1,0,0,0,0,0,0
1,0,3.700448818,0,6.109247583,0,0,0,0,0,0,0
0,0,3.3,7,4.605170186,0,0,0,0,0,0,0
1,0,3.1,28,5.521460918,1,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,1,0,0,0,0,0,0
1,0,3,39,5.991464547,1,0,0,0,0,0,0
1,0,3.4,8,5.010635294,1,0,0,0,0,0,0
1,0,3.5,17,5.703782475,1,0,0,0,0,0,0
1,0,3.7,15,6.214608098,0,0,0,0,0,0,0
1,0,3.9,44,6.214608098,0,0,0,0,0,0,0
1,0,3.3,4,5.703782475,0,0,0,0,0,0,0
1,0,3.9,48,5.991464547,0,0,0,0,0,0,0
1,0,2.5,109,6.684611728,1,0,0,0,0,0,0
1,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,1,0,0,0,0,0,0
0,0,3.8,33,6.330121123,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,3.9,145,6.214608098,0,0,0,0,0,0,0
1,0,3.8,172,6.309918278,0,0,0,0,0,0,0
1,0,3.1,6,5.298317367,0,0,0,0,0,0,0
1,1,4,281,7.313220387,0,0,0,0,0,0,0
1,0,3,46,5.298317367,0,0,0,0,0,0,0
1,0,3.1,11,6.214608098,1,0,0,0,0,0,0
1,0,4.2,414,6.551080335,0,0,0,0,0,0,0
1,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
1,0,3.2,9,5.703782475,1,0,0,0,0,0,0
1,0,3.6,22,6.396929655,1,0,0,0,0,0,0
1,0,3.700448818,0,5.857933154,1,0,0,0,0,0,0
1,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
1,0,3.1,6,5.521460918,0,0,0,0,0,0,0
1,0,3.6,23,5.703782475,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
1,0,3.4,10,5.991464547,0,0,0,0,0,0,0
1,0,3.700448818,0,6.214608098,1,0,0,0,0,0,0
1,0,3.5,9,5.703782475,1,0,0,0,0,0,0
1,0,3.6,12,6.214608098,0,0,0,0,0,0,0
1,0,3.6,24,5.991464547,1,0,0,0,0,0,0
1,0,2.6,16,5.991464547,1,0,0,0,0,0,0
1,0,3.700448818,0,6.214608098,1,0,0,0,0,0,0
1,0,3.5,17,5.703782475,1,0,0,0,0,0,0
1,0,3.2,6,5.703782475,0,0,0,0,0,0,0
1,0,2.9,7,5.991464547,1,0,0,0,0,0,0
1,0,3.700448818,0,5.857933154,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
1,0,4.3,169,6.109247583,0,0,0,0,0,0,0
0,0,3.700448818,0,4.605170186,0,0,0,0,0,0,0
0,0,3.7,13,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,6.214608098,0,0,0,0,0,0,0
0,0,3.8,18,6.745236349,0,0,0,0,0,0,0
1,0,3.700448818,0,5.521460918,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
1,0,3.7,52,6.109247583,0,0,0,0,0,0,0
1,1,4.3,552,7.60090246,0,0,0,0,0,0,0
0,0,4.7,262,5.857933154,0,0,0,0,0,0,0
1,1,4.2,2620,7.170119543,0,0,0,0,0,0,0
0,0,4.2,1531,6.396929655,0,0,0,0,0,0,0
1,0,4.4,361,6.214608098,0,0,0,0,0,0,0
0,0,4.4,168,6.396929655,0,0,0,0,0,0,0
1,1,4.1,1850,6.396929655,0,0,0,0,0,0,0
1,0,4.5,833,5.991464547,0,0,0,0,0,0,0
1,0,4.5,2613,6.214608098,0,0,0,0,0,0,0
1,1,4.2,494,6.684611728,0,0,0,0,0,0,0
1,1,4.1,601,7.003065459,0,0,0,0,0,0,0
1,0,4.6,1026,6.309918278,0,0,0,0,0,0,0
1,1,4,152,7.003065459,0,0,0,0,0,0,0
0,0,4.3,450,5.991464547,0,0,0,0,0,0,0
1,0,4.6,277,5.991464547,0,0,0,0,0,0,0
1,0,4.2,1077,5.991464547,0,0,0,0,0,0,0
1,0,4.1,61,6.109247583,0,0,0,0,0,0,0
1,0,4.1,314,6.476972363,0,0,0,0,0,0,0
1,0,4.5,151,6.214608098,0,0,0,0,0,0,0
1,0,4.5,342,5.703782475,0,0,0,0,0,0,0
1,0,4.3,1901,5.991464547,0,0,0,0,0,0,0
0,0,4.4,491,6.214608098,0,0,0,0,0,0,0
1,1,4.2,1702,6.476972363,0,0,0,0,0,0,0
0,0,4.5,940,5.298317367,0,0,0,0,0,0,0
1,0,4.2,195,5.991464547,0,0,0,0,0,0,0
1,0,4.2,600,6.802394763,0,0,0,0,0,0,0
1,0,4.1,241,5.991464547,0,0,0,0,0,0,0
1,0,4,70,5.991464547,0,0,0,0,0,0,0
1,0,4.3,67,5.521460918,0,0,0,0,0,0,0
1,0,4.8,187,5.991464547,0,0,0,0,0,0,0
1,0,4.1,138,7.090076836,0,0,0,0,0,0,0
1,0,4.2,340,6.214608098,0,0,0,0,0,0,0
1,0,4.2,178,5.857933154,0,0,0,0,0,0,0
1,0,3.9,18,5.703782475,0,0,0,0,0,0,0
0,0,3.9,140,5.298317367,0,0,0,0,0,0,0
0,0,3.5,16,5.703782475,0,0,0,0,0,0,0
0,0,4.1,77,5.521460918,0,0,0,0,0,0,0
1,0,4,231,6.214608098,0,0,0,0,0,0,0
1,1,4.4,102,6.551080335,0,0,0,0,0,0,0
1,0,3.9,128,5.298317367,0,0,0,0,0,0,0
1,0,3.7,25,5.298317367,0,0,0,0,0,0,0
1,0,3.8,123,5.991464547,0,0,0,0,0,0,0
1,0,4,186,6.214608098,0,0,0,0,0,0,0
0,0,3.9,34,5.010635294,0,0,0,0,0,0,0
1,0,3.9,33,5.298317367,0,0,0,0,0,0,0
1,0,4.2,448,5.703782475,0,0,0,0,0,0,0
0,0,4.1,324,6.551080335,0,0,0,0,0,0,0
1,0,3.9,79,6.684611728,0,0,0,0,0,0,0
1,0,4,100,5.010635294,0,0,0,0,0,0,0
1,0,4,152,5.857933154,0,0,0,0,0,0,0
1,0,4,210,5.298317367,0,0,0,0,0,0,0
0,0,3.9,43,5.298317367,0,0,0,0,0,0,0
0,0,3.8,34,5.991464547,0,0,0,0,0,0,0
0,0,3.8,289,6.214608098,0,0,0,0,0,0,0
1,0,3.8,75,5.298317367,0,0,0,0,0,0,0
1,0,3.9,68,5.991464547,0,0,0,0,0,0,0
1,0,3.5,98,5.991464547,0,0,0,0,0,0,0
0,0,3.5,11,5.298317367,0,0,0,0,0,0,0
0,0,3.7,73,5.521460918,0,0,0,0,0,0,0
1,0,4.2,53,5.991464547,0,0,0,0,0,0,0
1,0,4.1,37,6.214608098,0,0,0,0,0,0,0
1,0,3.6,37,6.109247583,0,0,0,0,0,0,0
1,0,3.5,16,5.703782475,0,0,0,0,0,0,0
0,0,3.8,63,6.396929655,0,0,0,0,0,0,0
1,0,4.2,703,6.109247583,0,0,0,0,0,0,0
1,0,3.1,11,5.703782475,0,0,0,0,0,0,0
1,0,4.1,511,6.214608098,0,0,0,0,0,0,0
0,0,3.8,62,5.010635294,0,0,0,0,0,0,0
1,0,3.9,110,5.298317367,0,0,0,0,0,0,0
0,0,3.5,7,5.298317367,0,0,0,0,0,0,0
0,0,3.4,10,5.703782475,0,0,0,0,0,0,0
1,0,3.4,7,5.991464547,0,0,0,0,0,0,0
1,0,3.8,86,4.605170186,0,0,0,0,0,0,0
1,0,3.8,23,5.991464547,0,0,0,0,0,0,0
1,0,4.4,149,5.857933154,0,0,0,0,0,0,0
1,0,3.9,28,6.214608098,0,0,0,0,0,0,0
1,0,3.5,33,5.521460918,0,0,0,0,0,0,0
1,0,4,275,6.214608098,0,0,0,0,0,0,0
1,0,3.9,28,5.298317367,0,0,0,0,0,0,0
0,0,3.3,5,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,6.330121123,0,0,0,0,0,0,0
0,0,4,128,5.298317367,0,0,0,0,0,0,0
0,0,3.5,10,5.521460918,0,0,0,0,0,0,0
0,0,3.3,9,5.010635294,0,0,0,0,0,0,0
0,0,3.5,11,5.703782475,0,0,0,0,0,0,0
0,0,3.4,5,5.703782475,0,0,0,0,0,0,0
0,0,4,40,5.703782475,0,0,0,0,0,0,0
0,0,3.8,38,5.991464547,0,0,0,0,0,0,0
0,0,2.9,12,6.214608098,0,0,0,0,0,0,0
0,0,4,157,5.703782475,0,0,0,0,0,0,0
0,0,3.700448818,0,5.857933154,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,4.1,23,6.214608098,0,0,0,0,0,0,0
1,0,3.5,29,5.991464547,0,0,0,0,0,0,0
1,0,3.1,6,5.298317367,0,0,0,0,0,0,0
1,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
0,0,3.6,19,5.703782475,0,0,0,0,0,0,0
0,0,3.5,15,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
0,0,3.3,4,5.703782475,0,0,0,0,0,0,0
0,0,3.5,13,5.298317367,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.7,49,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,6.309918278,0,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,0,0,0,0,0,0,0
0,0,3.700448818,0,6.684611728,0,0,0,0,0,0,0
0,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
1,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,3.700448818,0,5.991464547,0,0,0,0,0,0,0
0,0,2.9,30,5.521460918,0,0,0,0,0,0,0
1,0,4,76,6.214608098,0,0,0,0,0,0,0
1,0,3.700448818,0,5.298317367,0,0,0,0,0,0,0
1,0,3.8,433,6.684611728,0,0,0,0,0,0,0
0,0,4.1,148,5.991464547,0,0,0,0,0,0,0
1,0,4,206,5.298317367,1,0,0,0,0,0,0
1,0,4.1,41,5.991464547,0,0,0,0,0,0,0
1,0,3.9,48,5.991464547,0,0,0,0,0,0,0
1,0,4,87,5.298317367,1,0,0,0,0,0,0
1,0,3.7,92,5.857933154,0,0,0,0,0,0,0
1,0,2.8,75,5.010635294,0,0,0,0,0,0,0
1,0,3.6,41,6.214608098,1,0,0,0,0,0,0
0,0,3.5,7,5.703782475,1,0,0,0,0,0,0
0,0,3.7,36,6.396929655,0,0,0,0,0,0,0
0,0,3.7,21,5.298317367,1,0,0,0,0,0,0
0,0,2.9,47,5.298317367,0,0,0,0,0,0,0
0,0,2.7,56,6.214608098,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,1,0,0,0,0,0,0
0,0,3.3,7,5.521460918,1,0,0,0,0,0,0
1,0,3.700448818,0,5.298317367,1,0,0,0,0,0,0
0,0,3.6,51,5.010635294,0,0,0,0,0,0,0
0,0,3.6,11,5.298317367,1,0,0,0,0,0,0
1,0,3.8,34,5.857933154,0,0,0,0,0,0,0
0,0,3.4,9,5.703782475,1,0,0,0,0,0,0
0,0,3.5,5,5.703782475,0,0,0,0,0,0,0
0,0,3.7,20,6.396929655,0,0,0,0,0,0,0
0,0,3.5,11,5.991464547,0,0,0,0,0,0,0
0,0,3.700448818,0,6.396929655,0,0,0,0,0,0,0
1,0,3.1,13,6.802394763,0,0,0,0,0,0,0
1,0,2.8,5,5.298317367,0,0,0,0,0,0,0
0,0,3.3,4,6.396929655,0,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,1,0,0,0,0,0,0
0,0,3.2,5,5.857933154,1,0,0,0,0,0,0
0,0,3.700448818,0,5.703782475,1,0,0,0,0,0,0
0,0,3.700448818,0,6.109247583,0,0,0,0,0,0,0
0,0,3.700448818,0,5.010635294,1,0,0,0,0,0,0
0,0,3.700448818,0,5.298317367,1,0,0,0,0,0,0
1,0,3.5,7,5.010635294,0,0,0,0,0,0,0
1,0,3.700448818,0,5.703782475,0,0,0,0,0,0,0
1,0,3.7,16,5.010635294,0,0,0,0,0,0,0
1,1,4.4,2395,6.907755279,0,0,0,0,0,0,0
0,1,4.3,216,7.090076836,0,0,0,0,0,0,0
0,1,4.8,460,7.649692624,0,0,0,0,0,0,0
0,0,4.6,7120,6.396929655,0,0,0,0,0,0,0
0,1,4.5,7854,7.495541944,0,0,0,0,0,0,0
1,1,4.4,9080,6.396929655,0,0,0,0,0,0,0
0,1,4.6,886,7.244227516,0,0,0,0,0,0,0
0,1,4.5,1228,7.090076836,0,0,0,0,0,0,0
0,0,4.4,1224,6.684611728,0,0,0,0,0,0,0
0,1,4.4,4079,7.090076836,0,0,0,0,0,0,0
0,1,4.2,1741,7.244227516,0,0,0,0,0,0,0
1,1,4.5,256,7.170119543,0,0,0,0,0,0,0
1,1,4.2,1175,7.170119543,0,0,0,0,0,0,0
0,0,4.1,314,6.396929655,0,0,0,0,0,0,0
1,1,4.4,1808,6.907755279,0,0,0,0,0,0,0
0,1,4.3,164,6.684611728,0,0,0,0,0,0,0
0,0,4.3,294,6.745236349,0,0,0,0,0,0,0
0,0,3.9,1160,6.476972363,0,0,0,0,0,0,0
1,1,4.2,1624,7.313220387,0,0,0,0,0,0,0
1,1,4.1,258,6.620073207,0,0,0,0,0,0,0
0,1,4.1,807,6.684611728,0,0,0,0,0,0,0
1,1,4.4,466,6.684611728,0,0,0,0,0,0,0
1,1,4,1238,6.551080335,0,0,0,0,0,0,0
1,1,4.2,767,7.43838353,0,0,0,0,0,0,0
1,0,3.8,75,6.620073207,0,0,0,0,0,0,0
1,1,3.9,144,6.907755279,0,0,0,0,0,0,0
1,0,4.2,169,6.551080335,0,0,0,0,0,0,0
1,1,3.7,291,6.620073207,0,0,0,0,0,0,0
1,0,4.1,65,6.551080335,0,0,0,0,0,0,0
1,1,4,281,7.313220387,0,0,0,0,0,0,0
0,0,3.9,34,6.907755279,0,0,0,0,0,0,0
1,0,3.7,483,6.684611728,0,0,0,0,0,0,0
1,1,3.9,597,7.090076836,0,0,0,0,0,0,0
0,0,4.1,100,6.396929655,0,0,0,0,0,0,0
1,1,4,1209,6.476972363,0,0,0,0,0,0,0
